,name,sex,age,is_adult,job,class_dept,is_passenger,joined,boat_body,ticketprice,survived
517,"GOODWIN, Mr Frederick Joseph",Male,42.0,True,Engineer,3rd Class Passenger,True,Southampton,unknown,46.9,False
518,"GORDON, Mr J.",Male,29.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
519,"GOREE, Mr Frank",Male,40.0,True,Greaser,Engineering Crew,False,Southampton,[222],0.0,False
520,"GOSHAWK, Mr Alfred James",Male,40.0,True,Saloon Steward (1st class),Victualling Crew,False,Belfast,unknown,0.0,False
522,"GOSLING, Mr Bertram James",Male,22.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
521,"GOSLING, Mr Frank Henry",Male,25.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
1744,"GRACIE, Colonel Archibald",Male,53.0,True,Writer,1st Class Passenger,True,Southampton,B,28.5,True
523,"GRADIDGE, Mr Ernest Edward",Male,22.0,True,Fireman,Engineering Crew,False,Southampton,[276],0.0,False
1745,"GRAHAM, Miss Margaret Edith",Female,19.0,True,unknown,1st Class Passenger,True,Southampton,3,153.46249999999998,True
1747,"GRAHAM, Mrs Edith",Female,58.0,True,unknown,1st Class Passenger,True,Southampton,3,153.46249999999998,True
524,"GRAHAM, Mr George Edward",Male,38.0,True,Sales Manager,1st Class Passenger,True,Southampton,[147],30.0,False
1746,"GRAHAM, Mr Thomas Gibson",Male,28.0,True,Fireman,Engineering Crew,False,Belfast,unknown,0.0,True
525,"GREEN, Mr George",Male,41.0,True,Farrier,3rd Class Passenger,True,Southampton,unknown,8.05,False
526,"GREEN, Mr George",Male,20.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
527,"GREENBERG, Mr Samuel",Male,51.0,True,unknown,2nd Class Passenger,True,Southampton,[19],13.0,False
1749,"GREENFIELD, Mrs Blanche",Female,45.0,True,unknown,1st Class Passenger,True,Cherbourg,7,63.358333333333334,True
1748,"GREENFIELD, Mr William Bertram",Male,23.0,True,unknown,1st Class Passenger,True,Cherbourg,7,63.358333333333334,True
528,"GREGORY, Mr David",Male,43.0,True,Greaser,Engineering Crew,False,Southampton,unknown,0.0,False
1750,"GREGSON, Miss Mary Josephine",Female,45.0,True,Stewardess,Victualling Crew,False,Southampton,16,0.0,True
529,"GROSCLAUDE, Mr Gérald",Male,24.0,True,Waiter,Restaurant Staff,False,Southampton,unknown,0.0,False
530,"GRØNNESTAD, Mr Daniel Danielsen",Male,32.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,8.3625,False
531,"GUEST, Mr Charles Robert",Male,24.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,8.05,False
532,"GUGGENHEIM, MrBenjamin",Male,46.0,True,Businessman,1st Class Passenger,True,Cherbourg,unknown,79.2,False
533,"GUMERY, Mr George",Male,24.0,True,Mess Steward,Engineering Crew,False,Southampton,unknown,0.0,False
534,"GUNN, Mr Joseph Alfred",Male,30.0,True,Assistant Saloon Steward (2nd Class),Victualling Crew,False,Southampton,unknown,0.0,False
537,"GUSTAFSSON, Mr Alfred Ossian",Male,19.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,9.845833333333333,False
538,"GUSTAFSSON, Mr Anders Vilhelm",Male,37.0,True,General Labourer,3rd Class Passenger,True,Southampton,[98],7.925000000000001,False
536,"GUSTAFSSON, Mr Johan Birger",Male,28.0,True,unknown,3rd Class Passenger,True,Southampton,unknown,7.925000000000001,False
535,"GUSTAFSSON, Mr Karl Gideon",Male,19.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,7.775,False
1751,"GUY, Mr Elgar John",Male,29.0,True,Boots,Victualling Crew,False,Southampton,5,0.0,True
539,"GWINN, Mr William Logan",Male,37.0,True,Postal Clerk / Postman,Victualling Crew,False,Southampton,unknown,0.0,False
540,"HAAS, Miss Aloisia",Female,24.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,8.85,False
1752,"HAGGAN, Mr John",Male,35.0,True,Fireman,Engineering Crew,False,Belfast,3,0.0,True
541,"HAGLAND, Mr Ingvald Olai Olsen",Male,28.0,True,Fisherman,3rd Class Passenger,True,Southampton,unknown,6.966666666666667,False
542,"HAGLAND, Mr Konrad Mathias Reiersen",Male,19.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,6.966666666666667,False
1753,"HAINES, Mr Albert",Male,31.0,True,Boatswain Mate,Deck Crew,False,Belfast,9,0.0,True
1754,"HAKKARAINEN, Mrs Elin Matilda",Female,24.0,True,unknown,3rd Class Passenger,True,Southampton,15,15.85,True
543,"HAKKARAINEN, Mr Pekka Pietari",Male,28.0,True,General Labourer,3rd Class Passenger,True,Southampton,unknown,15.85,False
544,"HALE, Mr Reginald",Male,31.0,True,Gardener,2nd Class Passenger,True,Southampton,[75],13.0,False
1755,"HALFORD, Mr Richard",Male,27.0,True,3rd Class Steward,Victualling Crew,False,Southampton,15,0.0,True
545,"HALL, Mr Frank Alfred James",Male,40.0,True,Scullion,Victualling Crew,False,Southampton,unknown,0.0,False
546,"HALL, Mr J.",Male,32.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
547,"HALLETT, Mr George Alexander",Male,23.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
548,"HAMBLYN, Mr Ernest William",Male,47.0,True,2nd Class Bedroom Steward,Victualling Crew,False,Southampton,unknown,0.0,False
549,"HAMILTON, Mr Ernest",Male,25.0,True,Assistant Smoke Room Steward (1st class),Victualling Crew,False,Belfast,unknown,0.0,False
550,"HAMPE, Mr Léon Jérome",Male,19.0,True,Painter & Decorator,3rd Class Passenger,True,Southampton,unknown,9.5,False
551,"HANDS, Mr Bernard",Male,54.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
553,"HANNAM, Mr George",Male,30.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1756,"HANSEN, Mrs Jennie Louise",Female,45.0,True,unknown,3rd Class Passenger,True,Southampton,11,14.108333333333333,True
556,"HANSEN, Mr Claus Peter",Male,41.0,True,Barber,3rd Class Passenger,True,Southampton,unknown,14.108333333333333,False
554,"HANSEN, Mr Henry Damsgaard",Male,20.0,True,Manufacturer,3rd Class Passenger,True,Southampton,[69],7.854166666666666,False
555,"HANSEN, Mr Jens Henrik Marius Juul",Male,25.0,True,Farmer,3rd Class Passenger,True,Southampton,unknown,7.854166666666666,False
557,"HARBECK, Mr William H.",Male,45.0,True,Cinematographer,2nd Class Passenger,True,Southampton,[35],13.0,False
1759,"HARDER, Mrs Dorothy",Female,21.0,True,unknown,1st Class Passenger,True,Cherbourg,5,55.44166666666666,True
1757,"HARDER, Mr George Achilles",Male,25.0,True,Businessman,1st Class Passenger,True,Cherbourg,5,55.44166666666666,True
1758,"HARDER, Mr William",Male,39.0,True,Window Cleaner,Deck Crew,False,Southampton,14,0.0,True
558,"HARDING, Mr Alfred John",Male,21.0,True,Assistant Pantry Steward (2nd class),Victualling Crew,False,Southampton,unknown,0.0,False
1760,"HARDWICK, Mr Reginald",Male,21.0,True,Kitchen Porter,Victualling Crew,False,Southampton,11,0.0,True
1761,"HARDY, Mr John",Male,40.0,True,Chief Second Class Steward,Victualling Crew,False,Belfast,D,0.0,True
559,"HARGADON, Miss Kate",Female,17.0,False,Cook,3rd Class Passenger,True,Queenstown,unknown,7.733333333333333,False
560,"HARKNETT, Miss Alice Phoebe",Female,21.0,True,Domestic Kitchen Servant,3rd Class Passenger,True,Southampton,unknown,7.55,False
1762,"HARPER, Miss Annie Jessie",Female,6.0,False,unknown,2nd Class Passenger,True,Southampton,11,33.0,True
1764,"HARPER, Mrs Myra Raymond",Female,49.0,True,unknown,1st Class Passenger,True,Cherbourg,3,76.72916666666667,True
1763,"HARPER, Mr Henry Sleeper",Male,48.0,True,Of Independent Means,1st Class Passenger,True,Cherbourg,3,76.72916666666667,True
561,"HARPER, Rev. John",Male,39.0,True,Priest / Minister,2nd Class Passenger,True,Southampton,unknown,33.0,False
562,"HARRINGTON, Mr Charles Henry",Male,37.0,True,Servant,1st Class Passenger,True,Southampton,unknown,42.4,False
1767,"HARRIS, Mrs Irene",Female,35.0,True,unknown,1st Class Passenger,True,Southampton,D,83.47500000000001,True
564,"HARRIS, Mr Amos",Male,24.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
567,"HARRIS, Mr Charles William",Male,19.0,True,Saloon Steward (2nd class),Victualling Crew,False,Southampton,unknown,0.0,False
563,"HARRIS, Mr Clifford Henry",Male,17.0,False,Bell Boy,Victualling Crew,False,Southampton,unknown,0.0,False
566,"HARRIS, Mr Edward John",Male,29.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
565,"HARRIS, Mr Edward Matthew",Male,17.0,False,Assistant Pantryman Steward (1st Class),Victualling Crew,False,Southampton,unknown,0.0,False
1765,"HARRIS, Mr Fred",Male,39.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,True
1766,"HARRIS, Mr George",Male,62.0,True,unknown,2nd Class Passenger,True,Southampton,15,10.5,True
569,"HARRIS, Mr Henry Birkhardt",Male,45.0,True,Theatre Manager,1st Class Passenger,True,Southampton,unknown,83.47500000000001,False
568,"HARRIS, Mr Walter",Male,45.0,True,unknown,2nd Class Passenger,True,Southampton,unknown,10.5,False
1768,"HARRISON, Mr Aragõa Drummond",Male,40.0,True,Saloon Steward (1st class),Victualling Crew,False,Southampton,9,0.0,True
571,"HARRISON, Mr Norman E.",Male,38.0,True,Junior 2nd. Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
570,"HARRISON, Mr William Henry",Male,45.0,True,Secretary,1st Class Passenger,True,Southampton,[110],0.0,False
1769,"HART, Miss Eva Miriam",Female,7.0,False,unknown,2nd Class Passenger,True,Southampton,14,26.25,True
1771,"HART, Mrs Emily Esther Louisa",Female,48.0,True,unknown,2nd Class Passenger,True,Southampton,14,26.25,True
573,"HART, Mr Benjamin",Male,47.0,True,Builder,2nd Class Passenger,True,Southampton,unknown,26.25,False
574,"HART, Mr Henry",Male,29.0,True,General Labourer,3rd Class Passenger,True,Queenstown,unknown,6.858333333333333,False
572,"HART, Mr James",Male,54.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
1770,"HART, Mr John Edward",Male,31.0,True,Steward,Victualling Crew,False,Southampton,unknown,0.0,True
575,"HARTLEY, Mr Wallace Henry",Male,33.0,True,Musician,2nd Class Passenger,True,Southampton,[224],0.0,False
1772,"HARTNELL, Mr Fred",Male,21.0,True,Saloon Steward,Victualling Crew,False,Southampton,unknown,0.0,True
576,"HARVEY, Mr Herbert Gifford",Male,34.0,True,Junior Assistant 2nd. Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
1773,"HASSAB, Mr Hammad",Male,27.0,True,Servant,1st Class Passenger,True,Cherbourg,3,76.72916666666667,True
577,"HATCH, Mr Hugh",Male,21.0,True,Scullion,Victualling Crew,False,Southampton,unknown,0.0,False
579,"HAWKESWORTH, MrJames",Male,52.0,True,Saloon Steward (2nd class),Victualling Crew,False,Southampton,unknown,0.0,False
578,"HAWKESWORTH, MrWilliam Walter",Male,43.0,True,Deck Steward (1st class),Victualling Crew,False,Southampton,unknown,0.0,False
1774,"HAWKSFORD, Mr Walter James",Male,45.0,True,Sales Manager,1st Class Passenger,True,Southampton,3,30.0,True
1775,"HAYS, Miss Margaret Bechstein",Female,24.0,True,unknown,1st Class Passenger,True,Cherbourg,7,83.15833333333335,True
1776,"HAYS, Mrs Clara Jennings",Female,52.0,True,unknown,1st Class Passenger,True,Southampton,3,93.5,True
580,"HAYS, Mr Charles Melville",Male,55.0,True,Businessman,1st Class Passenger,True,Southampton,[307],93.5,False
581,"HAYTER, Mr Arthur",Male,44.0,True,Bed Room Steward,Victualling Crew,False,Belfast,[25],0.0,False
583,"HEAD, Mr Alfred",Male,24.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
582,"HEAD, Mr Christopher",Male,42.0,True,Politician,1st Class Passenger,True,Southampton,unknown,42.5,False
1777,"HEALY, Miss Honor",Female,33.0,True,Farmer,3rd Class Passenger,True,Queenstown,16,7.75,True
1778,"HEBB, Mr William Albert Thomas",Male,22.0,True,Trimmer,Engineering Crew,False,Southampton,B,0.0,True
1779,"HEDMAN, Mr Oskar Arvid",Male,27.0,True,Settler Recruiter,3rd Class Passenger,True,Southampton,15,6.9750000000000005,True
1780,"HEE, Mr Ling",Male,24.0,True,Seaman,3rd Class Passenger,True,Southampton,C,56.49583333333334,True
584,"HEGARTY, Miss Hanora",Female,20.0,True,unknown,3rd Class Passenger,True,Queenstown,unknown,6.75,False
1781,"HEIKKINEN, Miss Laina Maria",Female,16.0,False,unknown,3rd Class Passenger,True,Southampton,unknown,7.925000000000001,True
585,"HEINEN, Mr Joseph Dominichus",Male,30.0,True,Saloon Steward (2nd class),Victualling Crew,False,Southampton,unknown,0.0,False
586,"HEININEN, Miss Wendla Maria",Female,23.0,True,Servant,3rd Class Passenger,True,Southampton,[8],7.925000000000001,False
1782,"HELLSTRÖM, Miss Hilda Maria",Female,22.0,True,unknown,3rd Class Passenger,True,Southampton,C,8.962499999999999,True
1783,"HEMMING, Mr Samuel Ernest",Male,43.0,True,Lamp Trimmer,Deck Crew,False,Belfast,4,0.0,True
587,"HENDEKOVIĆ, Mr Ignjac",Male,30.0,True,General Labourer,3rd Class Passenger,True,Southampton,[306],7.895833333333333,False
1784,"HENDRICKSON, Mr Charles Osker",Male,28.0,True,Leading Fireman,Engineering Crew,False,Southampton,1,0.0,True
588,"HENDY, Mr Edward Martin",Male,39.0,True,Saloon Steward,Victualling Crew,False,Belfast,unknown,0.0,False
589,"HENRIKSSON, Miss Jenny Lovisa",Female,28.0,True,Servant,3rd Class Passenger,True,Southampton,[3],7.775,False
590,"HENRY, Miss Bridget",Female,22.0,True,unknown,3rd Class Passenger,True,Queenstown,unknown,7.75,False
591,"HENSFORD, Mr Herbert George Ernest",Male,26.0,True,Assistant Butcher,Victualling Crew,False,Southampton,unknown,0.0,False
1785,"HERMAN, Miss Alice",Female,24.0,True,unknown,2nd Class Passenger,True,Southampton,9,65.0,True
1786,"HERMAN, Miss Kate",Female,24.0,True,unknown,2nd Class Passenger,True,Southampton,9,65.0,True
1787,"HERMAN, Mrs Jane",Female,50.0,True,unknown,2nd Class Passenger,True,Southampton,9,65.0,True
592,"HERMAN, Mr Samuel",Male,50.0,True,Farmer,2nd Class Passenger,True,Southampton,unknown,65.0,False
593,"HESKETH, Mr John Henry",Male,33.0,True,Second Engineer (refrigeration),Engineering Crew,False,Belfast,unknown,0.0,False
594,"HESLIN, Mr James",Male,51.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
595,"HEWITT, Mr Thomas",Male,37.0,True,Bed Room Steward (1st class),Victualling Crew,False,Belfast,[168],0.0,False
1788,"HEWLETT, Mrs Mary Dunbar",Female,56.0,True,unknown,2nd Class Passenger,True,Southampton,13,16.0,True
1789,"HICHENS, Mr Robert",Male,29.0,True,Quartermaster,Deck Crew,False,Southampton,6,0.0,True
598,"HICKMAN, Mr Leonard Mark",Male,24.0,True,unknown,2nd Class Passenger,True,Southampton,unknown,73.5,False
596,"HICKMAN, Mr Lewis",Male,30.0,True,unknown,2nd Class Passenger,True,Southampton,[256],73.5,False
597,"HICKMAN, Mr Stanley George",Male,21.0,True,unknown,2nd Class Passenger,True,Southampton,unknown,73.5,False
599,"HILL, Mr Henry Parkinson",Male,37.0,True,Steward,Victualling Crew,False,Southampton,unknown,0.0,False
600,"HILL, Mr James",Male,25.0,True,Trimmer,Engineering Crew,False,Southampton,unknown,0.0,False
601,"HILL, Mr James Colston",Male,43.0,True,1st Class Bedroom Steward,Victualling Crew,False,Belfast,[152],0.0,False
602,"HILLIARD, Mr Herbert Henry",Male,44.0,True,Buyer,1st Class Passenger,True,Southampton,unknown,51.862500000000004,False
603,"HILTUNEN, Miss Martta Maria",Female,18.0,True,unknown,2nd Class Passenger,True,Southampton,unknown,13.0,False
604,"HINCKLEY, Mr George Herbert",Male,40.0,True,Bathroom Steward (1st Class),Victualling Crew,False,Southampton,[66],0.0,False
605,"HINE, Mr William Edward",Male,36.0,True,3rd Baker,Victualling Crew,False,Southampton,unknown,0.0,False
606,"HINTON, Mr Stephen William",Male,30.0,True,Trimmer,Engineering Crew,False,Southampton,[85],0.0,False
607,"HIPKINS, Mr William Edward",Male,55.0,True,Manufacturer,1st Class Passenger,True,Southampton,unknown,50.0,False
1790,"HIPPACH, Miss Gertrude Isabelle",Female,17.0,False,unknown,1st Class Passenger,True,Cherbourg,4,57.97916666666667,True
1791,"HIPPACH, Mrs Ida Sophia",Female,44.0,True,unknown,1st Class Passenger,True,Cherbourg,4,57.97916666666667,True
1792,"HIRVONEN, Miss Hildur Elisabeth",Female,2.0,False,unknown,3rd Class Passenger,True,Southampton,15,12.2875,True
1793,"HIRVONEN, Mrs Helga Elisabeth Lindqvist",Female,22.0,True,unknown,3rd Class Passenger,True,Southampton,15,12.2875,True
608,"HISCOCK, Mr Sydney George",Male,25.0,True,Plate Steward,Victualling Crew,False,Southampton,unknown,0.0,False
609,"HOARE, Mr Leonard James",Male,18.0,True,Saloon Steward,Victualling Crew,False,Belfast,unknown,0.0,False
1794,"HOCKING, Miss Ellen",Female,20.0,True,unknown,2nd Class Passenger,True,Southampton,4,23.0,True
1795,"HOCKING, Mrs Eliza",Female,54.0,True,unknown,2nd Class Passenger,True,Southampton,4,23.0,True
610,"HOCKING, Mr Richard George",Male,23.0,True,Baker,2nd Class Passenger,True,Southampton,unknown,11.5,False
611,"HOCKING, Mr Samuel James Metcalfe",Male,36.0,True,Painter & Decorator,2nd Class Passenger,True,Southampton,unknown,13.0,False
612,"HODGE, Mr Charley",Male,29.0,True,Senior Assistant 3rd. Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
614,"HODGES, Mr Henry Price",Male,50.0,True,Musical Instrument Vendor,2nd Class Passenger,True,Southampton,[149],13.0,False
613,"HODGES, Mr W.",Male,26.0,True,Fireman,Engineering Crew,False,Southampton,unknown,0.0,False
615,"HODGKINSON, MrLeonard",Male,46.0,True,Senior 4th. Engineer,Engineering Crew,False,Belfast,unknown,0.0,False
1796,"HOGEBOOM, Mrs Anna Louisa",Female,51.0,True,Of Independent Means,1st Class Passenger,True,Cherbourg,10,77.95833333333334,True
616,"HOGG, Mr Charles William",Male,43.0,True,1st Class Bedroom Steward,Victualling Crew,False,Southampton,unknown,0.0,False
1797,"HOGG, Mr George Alfred",Male,29.0,True,Lookout,Deck Crew,False,Belfast,7,0.0,True
617,"HOGUE, Mr E.",Male,22.0,True,Plate Steward,Victualling Crew,False,Southampton,unknown,0.0,False
1798,"HOLD, Mrs Annie Margaret",Female,29.0,True,unknown,2nd Class Passenger,True,Southampton,10,26.0,True
618,"HOLD, Mr Stephen",Male,44.0,True,Clerk,2nd Class Passenger,True,Southampton,unknown,26.0,False
619,"HOLLAND, Mr Thomas",Male,28.0,True,Reception Steward,Victualling Crew,False,Belfast,unknown,0.0,False
620,"HOLLOWAY, Mr Sidney",Male,24.0,True,Assistant clothes presser steward,Victualling Crew,False,Southampton,[273],0.0,False
621,"HOLM, Mr John Fredrik Alexander",Male,43.0,True,Farmer,3rd Class Passenger,True,Southampton,unknown,6.45,False
622,"HOLMAN, Mr Harry",Male,29.0,True,Able Seaman,Deck Crew,False,Belfast,unknown,0.0,False
623,"HOLTEN, Mr Johan Martin",Male,18.0,True,Seaman,3rd Class Passenger,True,Southampton,unknown,22.525,False
624,"HOLVERSON, MrAlexander Oskar",Male,42.0,True,unknown,1st Class Passenger,True,Southampton,[38],52.0,False
1799,"HOLVERSON, Mrs Mary Alice",Female,35.0,True,unknown,1st Class Passenger,True,Southampton,8,52.0,True
1800,"HOMER, Mr Harry Haven",Male,40.0,True,Gambler,1st Class Passenger,True,Southampton,15,26.55,True
1801,"HONKANEN, Miss Eliina",Female,28.0,True,unknown,3rd Class Passenger,True,Southampton,unknown,7.925000000000001,True
